Trial,Label,Frame,Rater
P03T12,Left arm,359,Rater3
P03T12,Other,360,Algorithm
P03T12,Chest,360,Rater1
P03T12,Chest,360,Rater2
P03T12,Left arm,360,Rater3
P03T12,Other,361,Algorithm
P03T12,Chest,361,Rater1
P03T12,Chest,361,Rater2
P03T12,Left arm,361,Rater3
P03T12,Other,362,Algorithm
P03T12,Chest,362,Rater1
P03T12,Chest,362,Rater2
P03T12,Left arm,362,Rater3
P03T12,Other,363,Algorithm
P03T12,Chest,363,Rater1
P03T12,Chest,363,Rater2
P03T12,Left arm,363,Rater3
P03T12,Other,364,Algorithm
P03T12,Chest,364,Rater1
P03T12,Chest,364,Rater2
P03T12,Left arm,364,Rater3
P03T12,Other,365,Algorithm
P03T12,Chest,365,Rater1
P03T12,Chest,365,Rater2
P03T12,Chest,365,Rater3
P03T12,Other,366,Algorithm
P03T12,Chest,366,Rater1
P03T12,Chest,366,Rater2
P03T12,Chest,366,Rater3
P03T12,Other,367,Algorithm
P03T12,Chest,367,Rater1
P03T12,Chest,367,Rater2
P03T12,Chest,367,Rater3
P03T12,Other,368,Algorithm
P03T12,Chest,368,Rater1
P03T12,Chest,368,Rater2
P03T12,Head,368,Rater3
P03T12,Other,369,Algorithm
P03T12,Chest,369,Rater1
P03T12,Chest,369,Rater2
P03T12,Chest,369,Rater3
P03T12,Other,370,Algorithm
P03T12,Chest,370,Rater1
P03T12,Chest,370,Rater2
P03T12,Chest,370,Rater3
P03T12,Other,371,Algorithm
P03T12,Chest,371,Rater1
P03T12,Chest,371,Rater2
P03T12,Chest,371,Rater3
P03T12,Other,372,Algorithm
P03T12,Chest,372,Rater1
P03T12,Chest,372,Rater2
P03T12,Chest,372,Rater3
P03T26,Head,223,Algorithm
P03T26,Head,223,Rater1
P03T26,Head,223,Rater2
P03T26,Head,223,Rater3
P03T26,Head,224,Algorithm
P03T26,Head,224,Rater1
P03T26,Head,224,Rater2
P03T26,Head,224,Rater3
P03T26,Head,225,Algorithm
P03T26,Head,225,Rater1
P03T26,Head,225,Rater2
P03T26,Head,225,Rater3
P03T26,Head,226,Algorithm
P03T26,Head,226,Rater1
P03T26,Head,226,Rater2
P03T26,Head,226,Rater3
P03T26,Head,227,Algorithm
P03T26,Head,227,Rater1
P03T26,Head,227,Rater2
P03T26,Head,227,Rater3
P03T26,Head,228,Algorithm
P03T26,Head,228,Rater1
P03T26,Head,228,Rater2
P03T26,Head,228,Rater3
P03T26,Head,229,Algorithm
P03T26,Head,229,Rater1
P03T26,Head,229,Rater2
P03T26,Head,229,Rater3
P03T26,Head,230,Algorithm
P03T26,Head,230,Rater1
P03T26,Head,230,Rater2
P03T26,Head,230,Rater3
P03T26,Head,231,Algorithm
P03T26,Head,231,Rater1
P03T26,Head,231,Rater2
P03T26,Head,231,Rater3
P03T26,Head,232,Algorithm
P03T26,Head,232,Rater1
P03T26,Head,232,Rater2
P03T26,Head,232,Rater3
P03T26,Head,233,Algorithm
P03T26,Head,233,Rater1
P03T26,Head,233,Rater2
P03T26,Head,233,Rater3
P03T26,Head,234,Algorithm
P03T26,Head,234,Rater1
P03T26,Head,234,Rater2
P03T26,Head,234,Rater3
P03T26,Head,235,Algorithm
P03T26,Head,235,Rater1
P03T26,Head,235,Rater2
P03T26,Head,235,Rater3
P03T26,Head,236,Algorithm
P03T26,Head,236,Rater1
P03T26,Head,236,Rater2
P03T26,Head,236,Rater3
P03T26,Head,237,Algorithm
P03T26,Head,237,Rater1
P03T26,Head,237,Rater2
P03T26,Head,237,Rater3
P03T26,Head,238,Algorithm
P03T26,Head,238,Rater1
P03T26,Head,238,Rater2
P03T26,Head,238,Rater3
P03T26,Head,239,Algorithm
P03T26,Head,239,Rater1
P03T26,Head,239,Rater2
P03T26,Head,239,Rater3
P03T26,Head,240,Algorithm
P03T26,Head,240,Rater1
P03T26,Head,240,Rater2
P03T26,Head,240,Rater3
P03T26,Head,241,Algorithm
P03T26,Head,241,Rater1
P03T26,Head,241,Rater2
P03T26,Head,241,Rater3
P03T26,Head,242,Algorithm
P03T26,Head,242,Rater1
P03T26,Head,242,Rater2
P03T26,Head,242,Rater3
P03T26,Head,243,Algorithm
P03T26,Head,243,Rater1
P03T26,Head,243,Rater2
P03T26,Head,243,Rater3
P03T26,Head,244,Algorithm
P03T26,Head,244,Rater1
P03T26,Head,244,Rater2
P03T26,Head,244,Rater3
P03T26,Head,245,Algorithm
P03T26,Head,245,Rater1
P03T26,Head,245,Rater2
P03T26,Head,245,Rater3
P03T26,Head,246,Algorithm
P03T26,Head,246,Rater1
P03T26,Head,246,Rater2
P03T26,Head,246,Rater3
P03T26,Head,247,Algorithm
P03T26,Head,247,Rater1
P03T26,Head,247,Rater2
P03T26,Head,247,Rater3
P03T26,Chest,248,Algorithm
P03T26,Head,248,Rater1
P03T26,Head,248,Rater2
P03T26,Head,248,Rater3
P03T26,Head,249,Algorithm
P03T26,Head,249,Rater1
P03T26,Head,249,Rater2
P03T26,Head,249,Rater3
P03T26,Head,250,Algorithm
P03T26,Head,250,Rater1
P03T26,Head,250,Rater2
P03T26,Head,250,Rater3
P03T26,Head,251,Algorithm
P03T26,Head,251,Rater1
P03T26,Head,251,Rater2
P03T26,Head,251,Rater3
P03T26,Chest,252,Algorithm
P03T26,Head,252,Rater1
P03T26,Head,252,Rater2
P03T26,Head,252,Rater3
P03T26,Chest,253,Algorithm
P03T26,Head,253,Rater1
P03T26,Head,253,Rater2
P03T26,Head,253,Rater3
P03T26,Chest,254,Algorithm
P03T26,Head,254,Rater1
P03T26,Head,254,Rater2
P03T26,Head,254,Rater3
P03T26,Chest,255,Algorithm
P03T26,Head,255,Rater1
P03T26,Head,255,Rater2
P03T26,Head,255,Rater3
P03T26,Chest,256,Algorithm
P03T26,Head,256,Rater1
P03T26,Head,256,Rater2
P03T26,Head,256,Rater3
P03T26,Chest,257,Algorithm
P03T26,Head,257,Rater1
P03T26,Head,257,Rater2
P03T26,Head,257,Rater3
P03T26,Chest,258,Algorithm
P03T26,Head,258,Rater1
P03T26,Head,258,Rater2
P03T26,Head,258,Rater3
P03T26,Chest,259,Algorithm
P03T26,Head,259,Rater1
P03T26,Head,259,Rater2
P03T26,Head,259,Rater3
P03T26,Chest,260,Algorithm
P03T26,Head,260,Rater1
P03T26,Head,260,Rater2
P03T26,Head,260,Rater3
P03T26,Chest,261,Algorithm
P03T26,Chest,261,Rater1
P03T26,Head,261,Rater2
P03T26,Chest,261,Rater3
P03T26,Chest,262,Algorithm
P03T26,Chest,262,Rater1
P03T26,Chest,262,Rater2
P03T26,Chest,262,Rater3
P03T26,Chest,263,Algorithm
P03T26,Chest,263,Rater1
P03T26,Chest,263,Rater2
P03T26,Chest,263,Rater3
P03T26,Chest,264,Algorithm
P03T26,Chest,264,Rater1
P03T26,Chest,264,Rater2
P03T26,Chest,264,Rater3
P03T26,Chest,265,Algorithm
P03T26,Chest,265,Rater1
P03T26,Chest,265,Rater2
P03T26,Chest,265,Rater3
P03T26,Chest,266,Algorithm
P03T26,Chest,266,Rater1
P03T26,Chest,266,Rater2
P03T26,Chest,266,Rater3
P03T26,Chest,267,Algorithm
P03T26,Chest,267,Rater1
P03T26,Chest,267,Rater2
P03T26,Chest,267,Rater3
P03T26,Chest,268,Algorithm
P03T26,Chest,268,Rater1
P03T26,Chest,268,Rater2
P03T26,Chest,268,Rater3
P03T26,Chest,269,Algorithm
P03T26,Chest,269,Rater1
P03T26,Chest,269,Rater2
P03T26,Chest,269,Rater3
P03T26,Chest,270,Algorithm
P03T26,Chest,270,Rater1
P03T26,Chest,270,Rater2
P03T26,Chest,270,Rater3
P03T26,Chest,271,Algorithm
P03T26,Chest,271,Rater1
P03T26,Chest,271,Rater2
P03T26,Chest,271,Rater3
P03T26,Chest,272,Algorithm
P03T26,Chest,272,Rater1
P03T26,Chest,272,Rater2
P03T26,Chest,272,Rater3
P03T26,Chest,273,Algorithm
P03T26,Chest,273,Rater1
P03T26,Chest,273,Rater2
P03T26,Chest,273,Rater3
P03T26,Chest,274,Algorithm
P03T26,Chest,274,Rater1
P03T26,Chest,274,Rater2
P03T26,Chest,274,Rater3
P03T26,Chest,275,Algorithm
P03T26,Chest,275,Rater1
P03T26,Chest,275,Rater2
P03T26,Chest,275,Rater3
P03T26,Chest,276,Algorithm
P03T26,Chest,276,Rater1
P03T26,Chest,276,Rater2
P03T26,Chest,276,Rater3
P03T26,Chest,277,Algorithm
P03T26,Chest,277,Rater1
P03T26,Chest,277,Rater2
P03T26,Chest,277,Rater3
P03T26,Chest,278,Algorithm
P03T26,Chest,278,Rater1
P03T26,Chest,278,Rater2
P03T26,Chest,278,Rater3
P03T26,Chest,279,Algorithm
P03T26,Chest,279,Rater1
P03T26,Chest,279,Rater2
P03T26,Chest,279,Rater3
P03T26,Chest,280,Algorithm
P03T26,Chest,280,Rater1
P03T26,Chest,280,Rater2
P03T26,Chest,280,Rater3
P03T26,Chest,281,Algorithm
P03T26,Chest,281,Rater1
P03T26,Chest,281,Rater2
P03T26,Chest,281,Rater3
P03T26,Chest,282,Algorithm
P03T26,Chest,282,Rater1
P03T26,Chest,282,Rater2
P03T26,Chest,282,Rater3
P03T26,Chest,283,Algorithm
P03T26,Chest,283,Rater1
P03T26,Chest,283,Rater2
P03T26,Chest,283,Rater3
P03T26,Chest,284,Algorithm
P03T26,Chest,284,Rater1
P03T26,Chest,284,Rater2
P03T26,Chest,284,Rater3
P03T26,Chest,285,Algorithm
P03T26,Chest,285,Rater1
P03T26,Chest,285,Rater2
P03T26,Chest,285,Rater3
P03T26,Chest,286,Algorithm
P03T26,Chest,286,Rater1
P03T26,Chest,286,Rater2
P03T26,Chest,286,Rater3
P03T26,Chest,287,Algorithm
P03T26,Chest,287,Rater1
P03T26,Chest,287,Rater2
P03T26,Chest,287,Rater3
P03T26,Chest,288,Algorithm
P03T26,Chest,288,Rater1
P03T26,Chest,288,Rater2
P03T26,Chest,288,Rater3
P03T26,Chest,289,Algorithm
P03T26,Chest,289,Rater1
P03T26,Chest,289,Rater2
P03T26,Chest,289,Rater3
P03T26,Chest,290,Algorithm
P03T26,Chest,290,Rater1
P03T26,Chest,290,Rater2
P03T26,Chest,290,Rater3
P03T26,Chest,291,Algorithm
P03T26,Chest,291,Rater1
P03T26,Chest,291,Rater2
P03T26,Chest,291,Rater3
P03T26,Chest,292,Algorithm
P03T26,Chest,292,Rater1
P03T26,Chest,292,Rater2
P03T26,Chest,292,Rater3
P03T26,Chest,293,Algorithm
P03T26,Chest,293,Rater1
P03T26,Chest,293,Rater2
P03T26,Chest,293,Rater3
P03T26,Chest,294,Algorithm
P03T26,Chest,294,Rater1
P03T26,Chest,294,Rater2
P03T26,Chest,294,Rater3
P03T26,Chest,295,Algorithm
P03T26,Chest,295,Rater1
P03T26,Chest,295,Rater2
P03T26,Chest,295,Rater3
P03T26,Chest,296,Algorithm
P03T26,Chest,296,Rater1
P03T26,Chest,296,Rater2
P03T26,Chest,296,Rater3
P03T26,Chest,297,Algorithm
P03T26,Chest,297,Rater1
P03T26,Chest,297,Rater2
P03T26,Chest,297,Rater3
P03T26,Chest,298,Algorithm
P03T26,Chest,298,Rater1
P03T26,Chest,298,Rater2
P03T26,Chest,298,Rater3
P03T26,Chest,299,Algorithm
P03T26,Chest,299,Rater1
P03T26,Chest,299,Rater2
P03T26,Chest,299,Rater3
P03T26,Chest,300,Algorithm
P03T26,Chest,300,Rater1
P03T26,Chest,300,Rater2
P03T26,Chest,300,Rater3
P03T26,Chest,301,Algorithm
P03T26,Chest,301,Rater1
P03T26,Chest,301,Rater2
P03T26,Chest,301,Rater3
P03T26,Chest,302,Algorithm
P03T26,Chest,302,Rater1
P03T26,Chest,302,Rater2
P03T26,Chest,302,Rater3
P03T26,Chest,303,Algorithm
P03T26,Chest,303,Rater1
P03T26,Chest,303,Rater2
P03T26,Chest,303,Rater3
P03T26,Chest,304,Algorithm
P03T26,Chest,304,Rater1
P03T26,Chest,304,Rater2
P03T26,Chest,304,Rater3
P03T26,Chest,305,Algorithm
P03T26,Chest,305,Rater1
P03T26,Chest,305,Rater2
P03T26,Chest,305,Rater3
P03T26,Chest,306,Algorithm
P03T26,Chest,306,Rater1
P03T26,Chest,306,Rater2
P03T26,Chest,306,Rater3
P03T26,Chest,307,Algorithm
P03T26,Chest,307,Rater1
P03T26,Chest,307,Rater2
P03T26,Chest,307,Rater3
P03T26,Chest,308,Algorithm
P03T26,Chest,308,Rater1
P03T26,Chest,308,Rater2
P03T26,Chest,308,Rater3
P03T26,Chest,309,Algorithm
P03T26,Chest,309,Rater1
P03T26,Chest,309,Rater2
P03T26,Chest,309,Rater3
P03T26,Chest,310,Algorithm
P03T26,Chest,310,Rater1
P03T26,Chest,310,Rater2
P03T26,Chest,310,Rater3
P03T26,Chest,311,Algorithm
P03T26,Chest,311,Rater1
P03T26,Chest,311,Rater2
P03T26,Chest,311,Rater3
P03T26,Chest,312,Algorithm
P03T26,Chest,312,Rater1
P03T26,Chest,312,Rater2
P03T26,Chest,312,Rater3
P03T26,Chest,313,Algorithm
P03T26,Chest,313,Rater1
P03T26,Chest,313,Rater2
P03T26,Chest,313,Rater3
P03T26,Chest,314,Algorithm
P03T26,Chest,314,Rater1
P03T26,Chest,314,Rater2
P03T26,Chest,314,Rater3
P03T26,Chest,315,Algorithm
P03T26,Chest,315,Rater1
P03T26,Chest,315,Rater2
P03T26,Chest,315,Rater3
P03T26,Chest,316,Algorithm
P03T26,Chest,316,Rater1
P03T26,Chest,316,Rater2
P03T26,Chest,316,Rater3
P03T26,Chest,317,Algorithm
P03T26,Chest,317,Rater1
P03T26,Chest,317,Rater2
P03T26,Chest,317,Rater3
P03T26,Chest,318,Algorithm
P03T26,Chest,318,Rater1
P03T26,Chest,318,Rater2
P03T26,Chest,318,Rater3
P03T26,Chest,319,Algorithm
P03T26,Chest,319,Rater1
P03T26,Chest,319,Rater2
P03T26,Chest,319,Rater3
P03T26,Chest,320,Algorithm
P03T26,Chest,320,Rater1
P03T26,Chest,320,Rater2
P03T26,Chest,320,Rater3
P03T26,Chest,321,Algorithm
P03T26,Chest,321,Rater1
P03T26,Chest,321,Rater2
P03T26,Chest,321,Rater3
P03T26,Chest,322,Algorithm
P03T26,Chest,322,Rater1
P03T26,Chest,322,Rater2
P03T26,Chest,322,Rater3
P03T26,Chest,323,Algorithm
P03T26,Chest,323,Rater1
P03T26,Other,323,Rater2
P03T26,Other,323,Rater3
P03T26,Chest,324,Algorithm
P03T26,Chest,324,Rater1
P03T26,Other,324,Rater2
P03T26,Other,324,Rater3
P03T26,Chest,325,Algorithm
P03T26,Other,325,Rater1
P03T26,Other,325,Rater2
P03T26,Other,325,Rater3
P03T26,Chest,326,Algorithm
P03T26,Other,326,Rater1
P03T26,Other,326,Rater2
P03T26,Other,326,Rater3
P03T26,Head,327,Algorithm
P03T26,Other,327,Rater1
P03T26,Other,327,Rater2
P03T26,Other,327,Rater3
P03T26,Head,328,Algorithm
P03T26,Other,328,Rater1
P03T26,Other,328,Rater2
P03T26,Other,328,Rater3
P03T26,Head,329,Algorithm
P03T26,Other,329,Rater1
P03T26,Other,329,Rater2
P03T26,Other,329,Rater3
P03T26,Head,330,Algorithm
P03T26,Other,330,Rater1
P03T26,Other,330,Rater2
P03T26,Other,330,Rater3
P03T26,Head,331,Algorithm
P03T26,Other,331,Rater1
P03T26,Other,331,Rater2
P03T26,Other,331,Rater3
P03T26,Chest,332,Algorithm
P03T26,Other,332,Rater1
P03T26,Other,332,Rater2
P03T26,Other,332,Rater3
P03T26,Other,333,Algorithm
P03T26,Other,333,Rater1
P03T26,Other,333,Rater2
P03T26,Other,333,Rater3
P03T26,Chest,334,Algorithm
P03T26,Other,334,Rater1
P03T26,Other,334,Rater2
P03T26,Other,334,Rater3
P03T26,Chest,335,Algorithm
P03T26,Other,335,Rater1
P03T26,Other,335,Rater2
P03T26,Other,335,Rater3
P03T26,Chest,336,Algorithm
P03T26,Other,336,Rater1
P03T26,Other,336,Rater2
P03T26,Other,336,Rater3
P03T26,Chest,337,Algorithm
P03T26,Other,337,Rater1
P03T26,Other,337,Rater2
P03T26,Other,337,Rater3
P03T26,Chest,338,Algorithm
P03T26,Other,338,Rater1
P03T26,Other,338,Rater2
P03T26,Other,338,Rater3
P03T26,Chest,339,Algorithm
P03T26,Other,339,Rater1
P03T26,Other,339,Rater2
P03T26,Other,339,Rater3
P03T26,Chest,340,Algorithm
P03T26,Other,340,Rater1
P03T26,Other,340,Rater2
P03T26,Other,340,Rater3
P03T26,Chest,341,Algorithm
P03T26,Other,341,Rater1
P03T26,Other,341,Rater2
P03T26,Other,341,Rater3
P03T26,Chest,342,Algorithm
P03T26,Other,342,Rater1
P03T26,Other,342,Rater2
P03T26,Other,342,Rater3
P03T26,Chest,343,Algorithm
P03T26,Other,343,Rater1
P03T26,Other,343,Rater2
P03T26,Other,343,Rater3
P03T26,Chest,344,Algorithm
P03T26,Other,344,Rater1
P03T26,Other,344,Rater2
P03T26,Other,344,Rater3
P03T26,Chest,345,Algorithm
P03T26,Other,345,Rater1
P03T26,Other,345,Rater2
P03T26,Other,345,Rater3
P03T26,Left arm,346,Algorithm
P03T26,Other,346,Rater1
P03T26,Other,346,Rater2
P03T26,Other,346,Rater3
P03T26,Other,347,Algorithm
P03T26,Other,347,Rater1
P03T26,Other,347,Rater2
P03T26,Other,347,Rater3
P03T26,Left arm,348,Algorithm
P03T26,Other,348,Rater1
P03T26,Other,348,Rater2
P03T26,Other,348,Rater3
P03T26,Left arm,349,Algorithm
P03T26,Other,349,Rater1
P03T26,Other,349,Rater2
P03T26,Other,349,Rater3
P03T26,Left arm,350,Algorithm
P03T26,Other,350,Rater1
P03T26,Other,350,Rater2
P03T26,Other,350,Rater3
P03T26,Chest,351,Algorithm
P03T26,Other,351,Rater1
P03T26,Other,351,Rater2
P03T26,Other,351,Rater3
P03T26,Other,352,Algorithm
P03T26,Other,352,Rater1
P03T26,Other,352,Rater2
P03T26,Other,352,Rater3
P03T26,Other,353,Algorithm
P03T26,Other,353,Rater1
P03T26,Other,353,Rater2
P03T26,Other,353,Rater3
P03T26,Chest,354,Algorithm
P03T26,Other,354,Rater1
P03T26,Other,354,Rater2
P03T26,Other,354,Rater3
P03T26,Chest,355,Algorithm
P03T26,Other,355,Rater1
P03T26,Other,355,Rater2
P03T26,Other,355,Rater3
P03T26,Chest,356,Algorithm
P03T26,Other,356,Rater1
P03T26,Other,356,Rater2
P03T26,Other,356,Rater3
P03T26,Other,357,Algorithm
P03T26,Other,357,Rater1
P03T26,Other,357,Rater2
P03T26,Other,357,Rater3
P03T26,Other,358,Algorithm
P03T26,Other,358,Rater1
P03T26,Other,358,Rater2
P03T26,Other,358,Rater3
P03T26,Chest,359,Algorithm
P03T26,Other,359,Rater1
P03T26,Other,359,Rater2
P03T26,Other,359,Rater3
P03T26,Chest,360,Algorithm
P03T26,Other,360,Rater1
P03T26,Other,360,Rater2
P03T26,Other,360,Rater3
P03T26,Chest,361,Algorithm
P03T26,Other,361,Rater1
P03T26,Other,361,Rater2
P03T26,Other,361,Rater3
P03T26,Other,362,Algorithm
P03T26,Other,362,Rater1
P03T26,Other,362,Rater2
P03T26,Other,362,Rater3
P03T26,Other,363,Algorithm
P03T26,Other,363,Rater1
P03T26,Other,363,Rater2
P03T26,Other,363,Rater3
P03T26,Chest,364,Algorithm
P03T26,Other,364,Rater1
P03T26,Other,364,Rater2
P03T26,Other,364,Rater3
P03T26,Other,365,Algorithm
P03T26,Other,365,Rater1
P03T26,Other,365,Rater2
P03T26,Other,365,Rater3
P03T26,Other,366,Algorithm
P03T26,Other,366,Rater1
P03T26,Other,366,Rater2
P03T26,Other,366,Rater3
P03T26,Other,367,Algorithm
P03T26,Other,367,Rater1
P03T26,Other,367,Rater2
P03T26,Other,367,Rater3
P03T26,Chest,368,Algorithm
P03T26,Other,368,Rater1
P03T26,Other,368,Rater2
P03T26,Other,368,Rater3
P03T26,Chest,369,Algorithm
P03T26,Other,369,Rater1
P03T26,Other,369,Rater2
P03T26,Other,369,Rater3
P03T26,Other,370,Algorithm
P03T26,Other,370,Rater1
P03T26,Left arm,370,Rater2
P03T26,Left arm,370,Rater3
P03T26,Right arm,371,Algorithm
P03T26,Other,371,Rater1
P03T26,Left arm,371,Rater2
P03T26,Left arm,371,Rater3
P03T26,Other,372,Algorithm
P03T26,Left arm,372,Rater1
P03T26,Left arm,372,Rater2
P03T26,Left arm,372,Rater3
P03T26,Other,373,Algorithm
P03T26,Other,373,Rater1
P03T26,Other,373,Rater2
P03T26,Other,373,Rater3
P03T26,Other,374,Algorithm
P03T26,Other,374,Rater1
P03T26,Other,374,Rater2
P03T26,Other,374,Rater3
P03T26,Other,375,Algorithm
P03T26,Other,375,Rater1
P03T26,Head,375,Rater2
P03T26,Other,375,Rater3
P03T26,Other,376,Algorithm
P03T26,Other,376,Rater1
P03T26,Other,376,Rater2
P03T26,Other,376,Rater3
P03T26,Other,377,Algorithm
P03T26,Other,377,Rater1
P03T26,Other,377,Rater2
P03T26,Other,377,Rater3
P03T26,Other,378,Algorithm
P03T26,Other,378,Rater1
P03T26,Other,378,Rater2
P03T26,Other,378,Rater3
P03T26,Other,379,Algorithm
P03T26,Other,379,Rater1
P03T26,Other,379,Rater2
P03T26,Other,379,Rater3
P03T26,Other,380,Algorithm
P03T26,Other,380,Rater1
P03T26,Other,380,Rater2
P03T26,Other,380,Rater3
P03T26,Other,381,Algorithm
P03T26,Other,381,Rater1
P03T26,Other,381,Rater2
P03T26,Other,381,Rater3
P03T26,Other,382,Algorithm
P03T26,Other,382,Rater1
P03T26,Other,382,Rater2
P03T26,Other,382,Rater3
P03T26,Other,383,Algorithm
P03T26,Other,383,Rater1
P03T26,Other,383,Rater2
P03T26,Other,383,Rater3
P03T26,Other,384,Algorithm
P03T26,Other,384,Rater1
P03T26,Other,384,Rater2
P03T26,Other,384,Rater3
P03T26,Other,385,Algorithm
P03T26,Other,385,Rater1
P03T26,Other,385,Rater2
P03T26,Other,385,Rater3
P03T26,Other,386,Algorithm
P03T26,Other,386,Rater1
P03T26,Other,386,Rater2
P03T26,Other,386,Rater3
P03T26,Other,387,Algorithm
P03T26,Other,387,Rater1
P03T26,Other,387,Rater2
P03T26,Other,387,Rater3
P03T26,Other,388,Algorithm
P03T26,Other,388,Rater1
P03T26,Other,388,Rater2
P03T26,Other,388,Rater3
P03T26,Other,389,Algorithm
P03T26,Other,389,Rater1
P03T26,Pelvis,389,Rater2
P03T26,Chest,389,Rater3
P03T26,Other,390,Algorithm
P03T26,Other,390,Rater1
P03T26,Other,390,Rater2
P03T26,Other,390,Rater3
P03T26,Other,391,Algorithm
P03T26,Other,391,Rater1
P03T26,Other,391,Rater2
P03T26,Other,391,Rater3
P03T26,Other,392,Algorithm
P03T26,Other,392,Rater1
P03T26,Other,392,Rater2
P03T26,Other,392,Rater3
P03T26,Other,393,Algorithm
P03T26,Other,393,Rater1
P03T26,Other,393,Rater2
P03T26,Other,393,Rater3
P03T26,Other,394,Algorithm
P03T26,Other,394,Rater1
P03T26,Other,394,Rater2
P03T26,Other,394,Rater3
P03T26,Other,395,Algorithm
P03T26,Other,395,Rater1
P03T26,Other,395,Rater2
P03T26,Other,395,Rater3
P03T26,Head,396,Algorithm
P03T26,Other,396,Rater1
P03T26,Other,396,Rater2
P03T26,Other,396,Rater3
P03T26,Head,397,Algorithm
P03T26,Other,397,Rater1
P03T26,Other,397,Rater2
P03T26,Other,397,Rater3
P04T05,Other,202,Algorithm
P04T05,Chest,202,Rater1
P04T05,Chest,202,Rater2
P04T05,Head,202,Rater3
P04T05,Other,203,Algorithm
P04T05,Chest,203,Rater1
P04T05,Chest,203,Rater2
P04T05,Right arm,203,Rater3
P04T05,Other,204,Algorithm
P04T05,Chest,204,Rater1
P04T05,Chest,204,Rater2
P04T05,Right arm,204,Rater3
P04T05,Other,205,Algorithm
P04T05,Chest,205,Rater1
P04T05,Chest,205,Rater2
P04T05,Chest,205,Rater3
P04T05,Other,206,Algorithm
P04T05,Chest,206,Rater1
P04T05,Chest,206,Rater2
P04T05,Chest,206,Rater3
P04T05,Other,207,Algorithm
P04T05,Chest,207,Rater1
P04T05,Chest,207,Rater2
P04T05,Chest,207,Rater3
P04T05,Chest,208,Algorithm
P04T05,Chest,208,Rater1
P04T05,Chest,208,Rater2
P04T05,Chest,208,Rater3
P04T05,Chest,209,Algorithm
P04T05,Chest,209,Rater1
P04T05,Chest,209,Rater2
P04T05,Chest,209,Rater3
P04T05,Head,210,Algorithm
P04T05,Chest,210,Rater1
P04T05,Chest,210,Rater2
P04T05,Head,210,Rater3
P04T05,Other,211,Algorithm
P04T05,Chest,211,Rater1
P04T05,Chest,211,Rater2
P04T05,Head,211,Rater3
P04T05,Head,212,Algorithm
P04T05,Chest,212,Rater1
P04T05,Chest,212,Rater2
P04T05,Head,212,Rater3
P04T05,Head,213,Algorithm
P04T05,Chest,213,Rater1
P04T05,Chest,213,Rater2
P04T05,Head,213,Rater3
P04T05,Chest,214,Algorithm
P04T05,Chest,214,Rater1
P04T05,Chest,214,Rater2
P04T05,Head,214,Rater3
P04T05,Chest,215,Algorithm
P04T05,Chest,215,Rater1
P04T05,Chest,215,Rater2
P04T05,Right arm,215,Rater3
P04T05,Chest,216,Algorithm
P04T05,Chest,216,Rater1
P04T05,Chest,216,Rater2
P04T05,Head,216,Rater3
P04T05,Chest,217,Algorithm
P04T05,Chest,217,Rater1
P04T05,Chest,217,Rater2
P04T05,Right arm,217,Rater3
P04T05,Chest,218,Algorithm
P04T05,Chest,218,Rater1
P04T05,Chest,218,Rater2
P04T05,Right arm,218,Rater3
P04T05,Chest,219,Algorithm
P04T05,Chest,219,Rater1
P04T05,Chest,219,Rater2
P04T05,Right arm,219,Rater3
P04T05,Chest,220,Algorithm
P04T05,Chest,220,Rater1
P04T05,Chest,220,Rater2
P04T05,Right arm,220,Rater3
P04T05,Chest,221,Algorithm
P04T05,Chest,221,Rater1
P04T05,Chest,221,Rater2
P04T05,Right arm,221,Rater3
P04T05,Chest,222,Algorithm
P04T05,Chest,222,Rater1
P04T05,Chest,222,Rater2
P04T05,Right arm,222,Rater3
P04T05,Chest,223,Algorithm
P04T05,Chest,223,Rater1
P04T05,Chest,223,Rater2
P04T05,Right arm,223,Rater3
P04T05,Chest,224,Algorithm
P04T05,Chest,224,Rater1
P04T05,Chest,224,Rater2
P04T05,Right arm,224,Rater3
P04T05,Chest,225,Algorithm
P04T05,Chest,225,Rater1
P04T05,Chest,225,Rater2
P04T05,Chest,225,Rater3
P04T05,Head,226,Algorithm
P04T05,Head,226,Rater1
P04T05,Chest,226,Rater2
P04T05,Head,226,Rater3
P04T05,Head,227,Algorithm
P04T05,Head,227,Rater1
P04T05,Head,227,Rater2
P04T05,Head,227,Rater3
P04T05,Head,228,Algorithm
P04T05,Head,228,Rater1
P04T05,Head,228,Rater2
P04T05,Head,228,Rater3
P04T05,Chest,229,Algorithm
P04T05,Head,229,Rater1
P04T05,Head,229,Rater2
P04T05,Head,229,Rater3
P04T05,Head,230,Algorithm
P04T05,Head,230,Rater1
P04T05,Head,230,Rater2
P04T05,Head,230,Rater3
P04T05,Head,231,Algorithm
P04T05,Head,231,Rater1
P04T05,Head,231,Rater2
P04T05,Head,231,Rater3
P04T05,Head,232,Algorithm
P04T05,Head,232,Rater1
P04T05,Head,232,Rater2
P04T05,Head,232,Rater3
P04T05,Head,233,Algorithm
P04T05,Head,233,Rater1
P04T05,Head,233,Rater2
P04T05,Head,233,Rater3
P04T05,Head,234,Algorithm
P04T05,Head,234,Rater1
P04T05,Head,234,Rater2
P04T05,Head,234,Rater3
P04T05,Chest,235,Algorithm
P04T05,Head,235,Rater1
