,Trial,Frame,Rater,Label,Label_ID
6179,P03T26,327,Rater2_Rater3,True,1
6180,P03T26,327,Rater3,Other,4
6181,P03T26,327,Rater3_Algorithm,False,3
6182,P03T26,328,Algorithm,Head,0
6183,P03T26,328,ManualRaters,True,1
6184,P03T26,328,Rater1,Other,4
6185,P03T26,328,Rater1_Algorithm,False,3
6186,P03T26,328,Rater1_Rater2,True,1
6187,P03T26,328,Rater1_Rater3,True,1
6188,P03T26,328,Rater2,Other,4
6189,P03T26,328,Rater2_Algorithm,False,3
6190,P03T26,328,Rater2_Rater3,True,1
6191,P03T26,328,Rater3,Other,4
6192,P03T26,328,Rater3_Algorithm,False,3
6193,P03T26,329,Algorithm,Head,0
6194,P03T26,329,ManualRaters,True,1
6195,P03T26,329,Rater1,Other,4
6196,P03T26,329,Rater1_Algorithm,False,3
6197,P03T26,329,Rater1_Rater2,True,1
6198,P03T26,329,Rater1_Rater3,True,1
6199,P03T26,329,Rater2,Other,4
6200,P03T26,329,Rater2_Algorithm,False,3
6201,P03T26,329,Rater2_Rater3,True,1
6202,P03T26,329,Rater3,Other,4
6203,P03T26,329,Rater3_Algorithm,False,3
6204,P03T26,330,Algorithm,Head,0
6205,P03T26,330,ManualRaters,True,1
6206,P03T26,330,Rater1,Other,4
6207,P03T26,330,Rater1_Algorithm,False,3
6208,P03T26,330,Rater1_Rater2,True,1
6209,P03T26,330,Rater1_Rater3,True,1
6210,P03T26,330,Rater2,Other,4
6211,P03T26,330,Rater2_Algorithm,False,3
6212,P03T26,330,Rater2_Rater3,True,1
6213,P03T26,330,Rater3,Other,4
6214,P03T26,330,Rater3_Algorithm,False,3
6215,P03T26,331,Algorithm,Head,0
6216,P03T26,331,ManualRaters,True,1
6217,P03T26,331,Rater1,Other,4
6218,P03T26,331,Rater1_Algorithm,False,3
6219,P03T26,331,Rater1_Rater2,True,1
6220,P03T26,331,Rater1_Rater3,True,1
6221,P03T26,331,Rater2,Other,4
6222,P03T26,331,Rater2_Algorithm,False,3
6223,P03T26,331,Rater2_Rater3,True,1
6224,P03T26,331,Rater3,Other,4
6225,P03T26,331,Rater3_Algorithm,False,3
6226,P03T26,332,Algorithm,Chest,2
6227,P03T26,332,ManualRaters,True,1
6228,P03T26,332,Rater1,Other,4
6229,P03T26,332,Rater1_Algorithm,False,3
6230,P03T26,332,Rater1_Rater2,True,1
6231,P03T26,332,Rater1_Rater3,True,1
6232,P03T26,332,Rater2,Other,4
6233,P03T26,332,Rater2_Algorithm,False,3
6234,P03T26,332,Rater2_Rater3,True,1
6235,P03T26,332,Rater3,Other,4
6236,P03T26,332,Rater3_Algorithm,False,3
6237,P03T26,333,Algorithm,Other,4
6238,P03T26,333,ManualRaters,True,1
6239,P03T26,333,Rater1,Other,4
6240,P03T26,333,Rater1_Algorithm,True,1
6241,P03T26,333,Rater1_Rater2,True,1
6242,P03T26,333,Rater1_Rater3,True,1
6243,P03T26,333,Rater2,Other,4
6244,P03T26,333,Rater2_Algorithm,True,1
6245,P03T26,333,Rater2_Rater3,True,1
6246,P03T26,333,Rater3,Other,4
6247,P03T26,333,Rater3_Algorithm,True,1
6248,P03T26,334,Algorithm,Chest,2
6249,P03T26,334,ManualRaters,True,1
6250,P03T26,334,Rater1,Other,4
6251,P03T26,334,Rater1_Algorithm,False,3
6252,P03T26,334,Rater1_Rater2,True,1
6253,P03T26,334,Rater1_Rater3,True,1
6254,P03T26,334,Rater2,Other,4
6255,P03T26,334,Rater2_Algorithm,False,3
6256,P03T26,334,Rater2_Rater3,True,1
6257,P03T26,334,Rater3,Other,4
6258,P03T26,334,Rater3_Algorithm,False,3
6259,P03T26,335,Algorithm,Chest,2
6260,P03T26,335,ManualRaters,True,1
6261,P03T26,335,Rater1,Other,4
6262,P03T26,335,Rater1_Algorithm,False,3
6263,P03T26,335,Rater1_Rater2,True,1
6264,P03T26,335,Rater1_Rater3,True,1
6265,P03T26,335,Rater2,Other,4
6266,P03T26,335,Rater2_Algorithm,False,3
6267,P03T26,335,Rater2_Rater3,True,1
6268,P03T26,335,Rater3,Other,4
6269,P03T26,335,Rater3_Algorithm,False,3
6270,P03T26,336,Algorithm,Chest,2
6271,P03T26,336,ManualRaters,True,1
6272,P03T26,336,Rater1,Other,4
6273,P03T26,336,Rater1_Algorithm,False,3
6274,P03T26,336,Rater1_Rater2,True,1
6275,P03T26,336,Rater1_Rater3,True,1
6276,P03T26,336,Rater2,Other,4
6277,P03T26,336,Rater2_Algorithm,False,3
6278,P03T26,336,Rater2_Rater3,True,1
6279,P03T26,336,Rater3,Other,4
6280,P03T26,336,Rater3_Algorithm,False,3
6281,P03T26,337,Algorithm,Chest,2
6282,P03T26,337,ManualRaters,True,1
6283,P03T26,337,Rater1,Other,4
6284,P03T26,337,Rater1_Algorithm,False,3
6285,P03T26,337,Rater1_Rater2,True,1
6286,P03T26,337,Rater1_Rater3,True,1
6287,P03T26,337,Rater2,Other,4
6288,P03T26,337,Rater2_Algorithm,False,3
6289,P03T26,337,Rater2_Rater3,True,1
6290,P03T26,337,Rater3,Other,4
6291,P03T26,337,Rater3_Algorithm,False,3
6292,P03T26,338,Algorithm,Chest,2
6293,P03T26,338,ManualRaters,True,1
6294,P03T26,338,Rater1,Other,4
6295,P03T26,338,Rater1_Algorithm,False,3
6296,P03T26,338,Rater1_Rater2,True,1
6297,P03T26,338,Rater1_Rater3,True,1
6298,P03T26,338,Rater2,Other,4
6299,P03T26,338,Rater2_Algorithm,False,3
6300,P03T26,338,Rater2_Rater3,True,1
6301,P03T26,338,Rater3,Other,4
6302,P03T26,338,Rater3_Algorithm,False,3
6303,P03T26,339,Algorithm,Chest,2
6304,P03T26,339,ManualRaters,True,1
6305,P03T26,339,Rater1,Other,4
6306,P03T26,339,Rater1_Algorithm,False,3
6307,P03T26,339,Rater1_Rater2,True,1
6308,P03T26,339,Rater1_Rater3,True,1
6309,P03T26,339,Rater2,Other,4
6310,P03T26,339,Rater2_Algorithm,False,3
6311,P03T26,339,Rater2_Rater3,True,1
6312,P03T26,339,Rater3,Other,4
6313,P03T26,339,Rater3_Algorithm,False,3
6314,P03T26,340,Algorithm,Chest,2
6315,P03T26,340,ManualRaters,True,1
6316,P03T26,340,Rater1,Other,4
6317,P03T26,340,Rater1_Algorithm,False,3
6318,P03T26,340,Rater1_Rater2,True,1
6319,P03T26,340,Rater1_Rater3,True,1
6320,P03T26,340,Rater2,Other,4
6321,P03T26,340,Rater2_Algorithm,False,3
6322,P03T26,340,Rater2_Rater3,True,1
6323,P03T26,340,Rater3,Other,4
6324,P03T26,340,Rater3_Algorithm,False,3
6325,P03T26,341,Algorithm,Chest,2
6326,P03T26,341,ManualRaters,True,1
6327,P03T26,341,Rater1,Other,4
6328,P03T26,341,Rater1_Algorithm,False,3
6329,P03T26,341,Rater1_Rater2,True,1
6330,P03T26,341,Rater1_Rater3,True,1
6331,P03T26,341,Rater2,Other,4
6332,P03T26,341,Rater2_Algorithm,False,3
6333,P03T26,341,Rater2_Rater3,True,1
6334,P03T26,341,Rater3,Other,4
6335,P03T26,341,Rater3_Algorithm,False,3
6336,P03T26,342,Algorithm,Chest,2
6337,P03T26,342,ManualRaters,True,1
6338,P03T26,342,Rater1,Other,4
6339,P03T26,342,Rater1_Algorithm,False,3
6340,P03T26,342,Rater1_Rater2,True,1
6341,P03T26,342,Rater1_Rater3,True,1
6342,P03T26,342,Rater2,Other,4
6343,P03T26,342,Rater2_Algorithm,False,3
6344,P03T26,342,Rater2_Rater3,True,1
6345,P03T26,342,Rater3,Other,4
6346,P03T26,342,Rater3_Algorithm,False,3
6347,P03T26,343,Algorithm,Chest,2
6348,P03T26,343,ManualRaters,True,1
6349,P03T26,343,Rater1,Other,4
6350,P03T26,343,Rater1_Algorithm,False,3
6351,P03T26,343,Rater1_Rater2,True,1
6352,P03T26,343,Rater1_Rater3,True,1
6353,P03T26,343,Rater2,Other,4
6354,P03T26,343,Rater2_Algorithm,False,3
6355,P03T26,343,Rater2_Rater3,True,1
6356,P03T26,343,Rater3,Other,4
6357,P03T26,343,Rater3_Algorithm,False,3
6358,P03T26,344,Algorithm,Chest,2
6359,P03T26,344,ManualRaters,True,1
6360,P03T26,344,Rater1,Other,4
6361,P03T26,344,Rater1_Algorithm,False,3
6362,P03T26,344,Rater1_Rater2,True,1
6363,P03T26,344,Rater1_Rater3,True,1
6364,P03T26,344,Rater2,Other,4
6365,P03T26,344,Rater2_Algorithm,False,3
6366,P03T26,344,Rater2_Rater3,True,1
6367,P03T26,344,Rater3,Other,4
6368,P03T26,344,Rater3_Algorithm,False,3
6369,P03T26,345,Algorithm,Chest,2
6370,P03T26,345,ManualRaters,True,1
6371,P03T26,345,Rater1,Other,4
6372,P03T26,345,Rater1_Algorithm,False,3
6373,P03T26,345,Rater1_Rater2,True,1
6374,P03T26,345,Rater1_Rater3,True,1
6375,P03T26,345,Rater2,Other,4
6376,P03T26,345,Rater2_Algorithm,False,3
6377,P03T26,345,Rater2_Rater3,True,1
6378,P03T26,345,Rater3,Other,4
6379,P03T26,345,Rater3_Algorithm,False,3
6380,P03T26,346,Algorithm,Left arm,6
6381,P03T26,346,ManualRaters,True,1
6382,P03T26,346,Rater1,Other,4
6383,P03T26,346,Rater1_Algorithm,False,3
6384,P03T26,346,Rater1_Rater2,True,1
6385,P03T26,346,Rater1_Rater3,True,1
6386,P03T26,346,Rater2,Other,4
6387,P03T26,346,Rater2_Algorithm,False,3
6388,P03T26,346,Rater2_Rater3,True,1
6389,P03T26,346,Rater3,Other,4
6390,P03T26,346,Rater3_Algorithm,False,3
6391,P03T26,347,Algorithm,Other,4
6392,P03T26,347,ManualRaters,True,1
6393,P03T26,347,Rater1,Other,4
6394,P03T26,347,Rater1_Algorithm,True,1
6395,P03T26,347,Rater1_Rater2,True,1
6396,P03T26,347,Rater1_Rater3,True,1
6397,P03T26,347,Rater2,Other,4
6398,P03T26,347,Rater2_Algorithm,True,1
6399,P03T26,347,Rater2_Rater3,True,1
6400,P03T26,347,Rater3,Other,4
6401,P03T26,347,Rater3_Algorithm,True,1
6402,P03T26,348,Algorithm,Left arm,6
6403,P03T26,348,ManualRaters,True,1
6404,P03T26,348,Rater1,Other,4
6405,P03T26,348,Rater1_Algorithm,False,3
6406,P03T26,348,Rater1_Rater2,True,1
6407,P03T26,348,Rater1_Rater3,True,1
6408,P03T26,348,Rater2,Other,4
6409,P03T26,348,Rater2_Algorithm,False,3
6410,P03T26,348,Rater2_Rater3,True,1
6411,P03T26,348,Rater3,Other,4
6412,P03T26,348,Rater3_Algorithm,False,3
6413,P03T26,349,Algorithm,Left arm,6
6414,P03T26,349,ManualRaters,True,1
6415,P03T26,349,Rater1,Other,4
6416,P03T26,349,Rater1_Algorithm,False,3
6417,P03T26,349,Rater1_Rater2,True,1
6418,P03T26,349,Rater1_Rater3,True,1
6419,P03T26,349,Rater2,Other,4
6420,P03T26,349,Rater2_Algorithm,False,3
6421,P03T26,349,Rater2_Rater3,True,1
6422,P03T26,349,Rater3,Other,4
6423,P03T26,349,Rater3_Algorithm,False,3
6424,P03T26,350,Algorithm,Left arm,6
6425,P03T26,350,ManualRaters,True,1
6426,P03T26,350,Rater1,Other,4
6427,P03T26,350,Rater1_Algorithm,False,3
6428,P03T26,350,Rater1_Rater2,True,1
6429,P03T26,350,Rater1_Rater3,True,1
6430,P03T26,350,Rater2,Other,4
6431,P03T26,350,Rater2_Algorithm,False,3
6432,P03T26,350,Rater2_Rater3,True,1
6433,P03T26,350,Rater3,Other,4
6434,P03T26,350,Rater3_Algorithm,False,3
6435,P03T26,351,Algorithm,Chest,2
6436,P03T26,351,ManualRaters,True,1
6437,P03T26,351,Rater1,Other,4
6438,P03T26,351,Rater1_Algorithm,False,3
6439,P03T26,351,Rater1_Rater2,True,1
6440,P03T26,351,Rater1_Rater3,True,1
6441,P03T26,351,Rater2,Other,4
6442,P03T26,351,Rater2_Algorithm,False,3
6443,P03T26,351,Rater2_Rater3,True,1
6444,P03T26,351,Rater3,Other,4
6445,P03T26,351,Rater3_Algorithm,False,3
6446,P03T26,352,Algorithm,Other,4
6447,P03T26,352,ManualRaters,True,1
6448,P03T26,352,Rater1,Other,4
6449,P03T26,352,Rater1_Algorithm,True,1
6450,P03T26,352,Rater1_Rater2,True,1
6451,P03T26,352,Rater1_Rater3,True,1
6452,P03T26,352,Rater2,Other,4
6453,P03T26,352,Rater2_Algorithm,True,1
6454,P03T26,352,Rater2_Rater3,True,1
6455,P03T26,352,Rater3,Other,4
6456,P03T26,352,Rater3_Algorithm,True,1
6457,P03T26,353,Algorithm,Other,4
6458,P03T26,353,ManualRaters,True,1
6459,P03T26,353,Rater1,Other,4
6460,P03T26,353,Rater1_Algorithm,True,1
6461,P03T26,353,Rater1_Rater2,True,1
6462,P03T26,353,Rater1_Rater3,True,1
6463,P03T26,353,Rater2,Other,4
6464,P03T26,353,Rater2_Algorithm,True,1
6465,P03T26,353,Rater2_Rater3,True,1
6466,P03T26,353,Rater3,Other,4
6467,P03T26,353,Rater3_Algorithm,True,1
6468,P03T26,354,Algorithm,Chest,2
6469,P03T26,354,ManualRaters,True,1
6470,P03T26,354,Rater1,Other,4
6471,P03T26,354,Rater1_Algorithm,False,3
6472,P03T26,354,Rater1_Rater2,True,1
6473,P03T26,354,Rater1_Rater3,True,1
6474,P03T26,354,Rater2,Other,4
6475,P03T26,354,Rater2_Algorithm,False,3
6476,P03T26,354,Rater2_Rater3,True,1
6477,P03T26,354,Rater3,Other,4
6478,P03T26,354,Rater3_Algorithm,False,3
6479,P03T26,355,Algorithm,Chest,2
6480,P03T26,355,ManualRaters,True,1
6481,P03T26,355,Rater1,Other,4
6482,P03T26,355,Rater1_Algorithm,False,3
6483,P03T26,355,Rater1_Rater2,True,1
6484,P03T26,355,Rater1_Rater3,True,1
6485,P03T26,355,Rater2,Other,4
6486,P03T26,355,Rater2_Algorithm,False,3
6487,P03T26,355,Rater2_Rater3,True,1
6488,P03T26,355,Rater3,Other,4
6489,P03T26,355,Rater3_Algorithm,False,3
6490,P03T26,356,Algorithm,Chest,2
6491,P03T26,356,ManualRaters,True,1
6492,P03T26,356,Rater1,Other,4
6493,P03T26,356,Rater1_Algorithm,False,3
6494,P03T26,356,Rater1_Rater2,True,1
6495,P03T26,356,Rater1_Rater3,True,1
6496,P03T26,356,Rater2,Other,4
6497,P03T26,356,Rater2_Algorithm,False,3
6498,P03T26,356,Rater2_Rater3,True,1
6499,P03T26,356,Rater3,Other,4
6500,P03T26,356,Rater3_Algorithm,False,3
6501,P03T26,357,Algorithm,Other,4
6502,P03T26,357,ManualRaters,True,1
6503,P03T26,357,Rater1,Other,4
6504,P03T26,357,Rater1_Algorithm,True,1
6505,P03T26,357,Rater1_Rater2,True,1
6506,P03T26,357,Rater1_Rater3,True,1
6507,P03T26,357,Rater2,Other,4
6508,P03T26,357,Rater2_Algorithm,True,1
6509,P03T26,357,Rater2_Rater3,True,1
6510,P03T26,357,Rater3,Other,4
6511,P03T26,357,Rater3_Algorithm,True,1
6512,P03T26,358,Algorithm,Other,4
6513,P03T26,358,ManualRaters,True,1
6514,P03T26,358,Rater1,Other,4
6515,P03T26,358,Rater1_Algorithm,True,1
6516,P03T26,358,Rater1_Rater2,True,1
6517,P03T26,358,Rater1_Rater3,True,1
6518,P03T26,358,Rater2,Other,4
6519,P03T26,358,Rater2_Algorithm,True,1
6520,P03T26,358,Rater2_Rater3,True,1
6521,P03T26,358,Rater3,Other,4
6522,P03T26,358,Rater3_Algorithm,True,1
6523,P03T26,359,Algorithm,Chest,2
6524,P03T26,359,ManualRaters,True,1
6525,P03T26,359,Rater1,Other,4
6526,P03T26,359,Rater1_Algorithm,False,3
6527,P03T26,359,Rater1_Rater2,True,1
6528,P03T26,359,Rater1_Rater3,True,1
6529,P03T26,359,Rater2,Other,4
6530,P03T26,359,Rater2_Algorithm,False,3
6531,P03T26,359,Rater2_Rater3,True,1
6532,P03T26,359,Rater3,Other,4
6533,P03T26,359,Rater3_Algorithm,False,3
6534,P03T26,360,Algorithm,Chest,2
6535,P03T26,360,ManualRaters,True,1
6536,P03T26,360,Rater1,Other,4
6537,P03T26,360,Rater1_Algorithm,False,3
6538,P03T26,360,Rater1_Rater2,True,1
6539,P03T26,360,Rater1_Rater3,True,1
6540,P03T26,360,Rater2,Other,4
6541,P03T26,360,Rater2_Algorithm,False,3
6542,P03T26,360,Rater2_Rater3,True,1
6543,P03T26,360,Rater3,Other,4
6544,P03T26,360,Rater3_Algorithm,False,3
6545,P03T26,361,Algorithm,Chest,2
6546,P03T26,361,ManualRaters,True,1
6547,P03T26,361,Rater1,Other,4
6548,P03T26,361,Rater1_Algorithm,False,3
6549,P03T26,361,Rater1_Rater2,True,1
6550,P03T26,361,Rater1_Rater3,True,1
6551,P03T26,361,Rater2,Other,4
6552,P03T26,361,Rater2_Algorithm,False,3
6553,P03T26,361,Rater2_Rater3,True,1
6554,P03T26,361,Rater3,Other,4
6555,P03T26,361,Rater3_Algorithm,False,3
6556,P03T26,362,Algorithm,Other,4
6557,P03T26,362,ManualRaters,True,1
6558,P03T26,362,Rater1,Other,4
6559,P03T26,362,Rater1_Algorithm,True,1
6560,P03T26,362,Rater1_Rater2,True,1
6561,P03T26,362,Rater1_Rater3,True,1
6562,P03T26,362,Rater2,Other,4
6563,P03T26,362,Rater2_Algorithm,True,1
6564,P03T26,362,Rater2_Rater3,True,1
6565,P03T26,362,Rater3,Other,4
6566,P03T26,362,Rater3_Algorithm,True,1
6567,P03T26,363,Algorithm,Other,4
6568,P03T26,363,ManualRaters,True,1
6569,P03T26,363,Rater1,Other,4
6570,P03T26,363,Rater1_Algorithm,True,1
6571,P03T26,363,Rater1_Rater2,True,1
6572,P03T26,363,Rater1_Rater3,True,1
6573,P03T26,363,Rater2,Other,4
6574,P03T26,363,Rater2_Algorithm,True,1
6575,P03T26,363,Rater2_Rater3,True,1
6576,P03T26,363,Rater3,Other,4
6577,P03T26,363,Rater3_Algorithm,True,1
6578,P03T26,364,Algorithm,Chest,2
6579,P03T26,364,ManualRaters,True,1
6580,P03T26,364,Rater1,Other,4
6581,P03T26,364,Rater1_Algorithm,False,3
6582,P03T26,364,Rater1_Rater2,True,1
6583,P03T26,364,Rater1_Rater3,True,1
6584,P03T26,364,Rater2,Other,4
6585,P03T26,364,Rater2_Algorithm,False,3
6586,P03T26,364,Rater2_Rater3,True,1
6587,P03T26,364,Rater3,Other,4
6588,P03T26,364,Rater3_Algorithm,False,3
6589,P03T26,365,Algorithm,Other,4
6590,P03T26,365,ManualRaters,True,1
6591,P03T26,365,Rater1,Other,4
6592,P03T26,365,Rater1_Algorithm,True,1
6593,P03T26,365,Rater1_Rater2,True,1
6594,P03T26,365,Rater1_Rater3,True,1
6595,P03T26,365,Rater2,Other,4
6596,P03T26,365,Rater2_Algorithm,True,1
6597,P03T26,365,Rater2_Rater3,True,1
6598,P03T26,365,Rater3,Other,4
6599,P03T26,365,Rater3_Algorithm,True,1
6600,P03T26,366,Algorithm,Other,4
6601,P03T26,366,ManualRaters,True,1
6602,P03T26,366,Rater1,Other,4
6603,P03T26,366,Rater1_Algorithm,True,1
6604,P03T26,366,Rater1_Rater2,True,1
6605,P03T26,366,Rater1_Rater3,True,1
6606,P03T26,366,Rater2,Other,4
6607,P03T26,366,Rater2_Algorithm,True,1
6608,P03T26,366,Rater2_Rater3,True,1
6609,P03T26,366,Rater3,Other,4
6610,P03T26,366,Rater3_Algorithm,True,1
6611,P03T26,367,Algorithm,Other,4
6612,P03T26,367,ManualRaters,True,1
6613,P03T26,367,Rater1,Other,4
6614,P03T26,367,Rater1_Algorithm,True,1
6615,P03T26,367,Rater1_Rater2,True,1
6616,P03T26,367,Rater1_Rater3,True,1
6617,P03T26,367,Rater2,Other,4
6618,P03T26,367,Rater2_Algorithm,True,1
6619,P03T26,367,Rater2_Rater3,True,1
6620,P03T26,367,Rater3,Other,4
6621,P03T26,367,Rater3_Algorithm,True,1
6622,P03T26,368,Algorithm,Chest,2
6623,P03T26,368,ManualRaters,True,1
6624,P03T26,368,Rater1,Other,4
6625,P03T26,368,Rater1_Algorithm,False,3
6626,P03T26,368,Rater1_Rater2,True,1
6627,P03T26,368,Rater1_Rater3,True,1
6628,P03T26,368,Rater2,Other,4
6629,P03T26,368,Rater2_Algorithm,False,3
6630,P03T26,368,Rater2_Rater3,True,1
6631,P03T26,368,Rater3,Other,4
6632,P03T26,368,Rater3_Algorithm,False,3
6633,P03T26,369,Algorithm,Chest,2
6634,P03T26,369,ManualRaters,True,1
6635,P03T26,369,Rater1,Other,4
6636,P03T26,369,Rater1_Algorithm,False,3
6637,P03T26,369,Rater1_Rater2,True,1
6638,P03T26,369,Rater1_Rater3,True,1
6639,P03T26,369,Rater2,Other,4
6640,P03T26,369,Rater2_Algorithm,False,3
6641,P03T26,369,Rater2_Rater3,True,1
6642,P03T26,369,Rater3,Other,4
6643,P03T26,369,Rater3_Algorithm,False,3
6644,P03T26,370,Algorithm,Other,4
6645,P03T26,370,ManualRaters,False,3
6646,P03T26,370,Rater1,Other,4
6647,P03T26,370,Rater1_Algorithm,True,1
6648,P03T26,370,Rater1_Rater2,False,3
6649,P03T26,370,Rater1_Rater3,False,3
6650,P03T26,370,Rater2,Left arm,6
6651,P03T26,370,Rater2_Algorithm,False,3
6652,P03T26,370,Rater2_Rater3,True,1
6653,P03T26,370,Rater3,Left arm,6
6654,P03T26,370,Rater3_Algorithm,False,3
6655,P03T26,371,Algorithm,Right arm,5
6656,P03T26,371,ManualRaters,False,3
6657,P03T26,371,Rater1,Other,4
6658,P03T26,371,Rater1_Algorithm,False,3
6659,P03T26,371,Rater1_Rater2,False,3
6660,P03T26,371,Rater1_Rater3,False,3
6661,P03T26,371,Rater2,Left arm,6
6662,P03T26,371,Rater2_Algorithm,False,3
6663,P03T26,371,Rater2_Rater3,True,1
6664,P03T26,371,Rater3,Left arm,6
6665,P03T26,371,Rater3_Algorithm,False,3
6666,P03T26,372,Algorithm,Other,4
6667,P03T26,372,ManualRaters,True,1
6668,P03T26,372,Rater1,Left arm,6
6669,P03T26,372,Rater1_Algorithm,False,3
6670,P03T26,372,Rater1_Rater2,True,1
6671,P03T26,372,Rater1_Rater3,True,1
6672,P03T26,372,Rater2,Left arm,6
6673,P03T26,372,Rater2_Algorithm,False,3
6674,P03T26,372,Rater2_Rater3,True,1
6675,P03T26,372,Rater3,Left arm,6
6676,P03T26,372,Rater3_Algorithm,False,3
6677,P03T26,373,Algorithm,Other,4
6678,P03T26,373,ManualRaters,True,1
6679,P03T26,373,Rater1,Other,4
6680,P03T26,373,Rater1_Algorithm,True,1
6681,P03T26,373,Rater1_Rater2,True,1
6682,P03T26,373,Rater1_Rater3,True,1
6683,P03T26,373,Rater2,Other,4
6684,P03T26,373,Rater2_Algorithm,True,1
6685,P03T26,373,Rater2_Rater3,True,1
6686,P03T26,373,Rater3,Other,4
6687,P03T26,373,Rater3_Algorithm,True,1
6688,P03T26,374,Algorithm,Other,4
6689,P03T26,374,ManualRaters,True,1
6690,P03T26,374,Rater1,Other,4
6691,P03T26,374,Rater1_Algorithm,True,1
6692,P03T26,374,Rater1_Rater2,True,1
6693,P03T26,374,Rater1_Rater3,True,1
6694,P03T26,374,Rater2,Other,4
6695,P03T26,374,Rater2_Algorithm,True,1
6696,P03T26,374,Rater2_Rater3,True,1
6697,P03T26,374,Rater3,Other,4
6698,P03T26,374,Rater3_Algorithm,True,1
6699,P03T26,375,Algorithm,Other,4
6700,P03T26,375,ManualRaters,False,3
6701,P03T26,375,Rater1,Other,4
6702,P03T26,375,Rater1_Algorithm,True,1
6703,P03T26,375,Rater1_Rater2,False,3
6704,P03T26,375,Rater1_Rater3,True,1
6705,P03T26,375,Rater2,Head,0
6706,P03T26,375,Rater2_Algorithm,False,3
6707,P03T26,375,Rater2_Rater3,False,3
6708,P03T26,375,Rater3,Other,4
6709,P03T26,375,Rater3_Algorithm,True,1
6710,P03T26,376,Algorithm,Other,4
6711,P03T26,376,ManualRaters,True,1
6712,P03T26,376,Rater1,Other,4
6713,P03T26,376,Rater1_Algorithm,True,1
6714,P03T26,376,Rater1_Rater2,True,1
6715,P03T26,376,Rater1_Rater3,True,1
6716,P03T26,376,Rater2,Other,4
6717,P03T26,376,Rater2_Algorithm,True,1
6718,P03T26,376,Rater2_Rater3,True,1
6719,P03T26,376,Rater3,Other,4
6720,P03T26,376,Rater3_Algorithm,True,1
6721,P03T26,377,Algorithm,Other,4
6722,P03T26,377,ManualRaters,True,1
6723,P03T26,377,Rater1,Other,4
6724,P03T26,377,Rater1_Algorithm,True,1
6725,P03T26,377,Rater1_Rater2,True,1
6726,P03T26,377,Rater1_Rater3,True,1
6727,P03T26,377,Rater2,Other,4
6728,P03T26,377,Rater2_Algorithm,True,1
6729,P03T26,377,Rater2_Rater3,True,1
6730,P03T26,377,Rater3,Other,4
6731,P03T26,377,Rater3_Algorithm,True,1
6732,P03T26,378,Algorithm,Other,4
6733,P03T26,378,ManualRaters,True,1
6734,P03T26,378,Rater1,Other,4
6735,P03T26,378,Rater1_Algorithm,True,1
6736,P03T26,378,Rater1_Rater2,True,1
6737,P03T26,378,Rater1_Rater3,True,1
6738,P03T26,378,Rater2,Other,4
6739,P03T26,378,Rater2_Algorithm,True,1
6740,P03T26,378,Rater2_Rater3,True,1
6741,P03T26,378,Rater3,Other,4
6742,P03T26,378,Rater3_Algorithm,True,1
6743,P03T26,379,Algorithm,Other,4
6744,P03T26,379,ManualRaters,True,1
6745,P03T26,379,Rater1,Other,4
6746,P03T26,379,Rater1_Algorithm,True,1
6747,P03T26,379,Rater1_Rater2,True,1
6748,P03T26,379,Rater1_Rater3,True,1
6749,P03T26,379,Rater2,Other,4
6750,P03T26,379,Rater2_Algorithm,True,1
6751,P03T26,379,Rater2_Rater3,True,1
6752,P03T26,379,Rater3,Other,4
6753,P03T26,379,Rater3_Algorithm,True,1
6754,P03T26,380,Algorithm,Other,4
6755,P03T26,380,ManualRaters,True,1
6756,P03T26,380,Rater1,Other,4
6757,P03T26,380,Rater1_Algorithm,True,1
6758,P03T26,380,Rater1_Rater2,True,1
6759,P03T26,380,Rater1_Rater3,True,1
6760,P03T26,380,Rater2,Other,4
6761,P03T26,380,Rater2_Algorithm,True,1
6762,P03T26,380,Rater2_Rater3,True,1
6763,P03T26,380,Rater3,Other,4
6764,P03T26,380,Rater3_Algorithm,True,1
6765,P03T26,381,Algorithm,Other,4
6766,P03T26,381,ManualRaters,True,1
6767,P03T26,381,Rater1,Other,4
6768,P03T26,381,Rater1_Algorithm,True,1
6769,P03T26,381,Rater1_Rater2,True,1
6770,P03T26,381,Rater1_Rater3,True,1
6771,P03T26,381,Rater2,Other,4
6772,P03T26,381,Rater2_Algorithm,True,1
6773,P03T26,381,Rater2_Rater3,True,1
6774,P03T26,381,Rater3,Other,4
6775,P03T26,381,Rater3_Algorithm,True,1
6776,P03T26,382,Algorithm,Other,4
6777,P03T26,382,ManualRaters,True,1
6778,P03T26,382,Rater1,Other,4
6779,P03T26,382,Rater1_Algorithm,True,1
6780,P03T26,382,Rater1_Rater2,True,1
6781,P03T26,382,Rater1_Rater3,True,1
6782,P03T26,382,Rater2,Other,4
6783,P03T26,382,Rater2_Algorithm,True,1
6784,P03T26,382,Rater2_Rater3,True,1
6785,P03T26,382,Rater3,Other,4
6786,P03T26,382,Rater3_Algorithm,True,1
6787,P03T26,383,Algorithm,Other,4
6788,P03T26,383,ManualRaters,True,1
6789,P03T26,383,Rater1,Other,4
6790,P03T26,383,Rater1_Algorithm,True,1
6791,P03T26,383,Rater1_Rater2,True,1
6792,P03T26,383,Rater1_Rater3,True,1
6793,P03T26,383,Rater2,Other,4
